"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
2908012,2,2081,"BIRYUSA","BIRYUSINSK","RU",55.97,97.78,24700,-999,NA,NA,NA,NA,1936,1990,55,0.151515152,1936,1990,55,"264.939","8.355116304","338.263818",70.73
2908014,2,2081,"BIRYUSA","UST'-YAGA","RU",54.6,98.23,5890,-999,NA,NA,NA,NA,1973,1987,15,12.5,1973,1987,15,"72.304","2.280178944","387.1271552",80.28
2908020,2,2081,"TAGUL","TAGUL","RU",55.53,97.6,7940,316,NA,NA,NA,NA,1955,1990,36,0,1955,1990,36,"104.639","3.299895504","415.6039678",70.73
2908030,2,2081,"USOLKA","USOLKA","RU",57.4,94.77,9070,-999,NA,NA,NA,NA,1946,1990,45,2.793296089,1946,1990,45,"20.848","0.657462528","72.48759956",70.73
2908039,2,2081,"TUMAN'ZHA","TUMANSHAT","RU",55.8,97.28,4580,-999,NA,NA,NA,NA,1963,1989,27,2.469135802,1963,1989,27,"51.702","1.630474272","355.9987493",73.58
2908050,2,2081,"TASEYEVA","MASHUKOVKA","RU",57.82,94.32,127000,41,NA,NA,NA,NA,1936,1999,64,2.365308804,1936,1999,64,"756.35","23.8522536","187.8130205",48.78
2908060,2,2081,"MURA","IRBA","RU",58.1,99,9320,191,NA,NA,NA,NA,1957,1999,43,1.550387597,1957,1999,43,"25.454","0.802717344","86.12847039",50.41
2908061,2,2081,"MURA","CHERVYANKA","RU",57.65,99.53,5020,-999,NA,NA,NA,NA,1980,1990,11,0,1980,1990,11,"14.107","0.444878352","88.62118566",73.17
2908065,2,2081,"KARABULA","KARABULA","RU",58.03,97.38,4190,181,NA,NA,NA,NA,1951,1990,40,0,1951,1990,40,"11.173","0.352351728","84.09349117",70.73
2908100,2,2081,"ANGARA","TATARKA","RU",58.35,93.55,1040000,82,1954,1988,35,0.719649562,1953,1999,47,0.537634409,1953,1999,47,"4475.25","141.131484","135.70335",48.78
2908101,2,2081,"ANGARA","BOGUCHANY","RU",58.38,97.45,866000,121,1946,1982,37,9.182606097,1936,2015,80,5.104166667,1936,2015,80,"3259.024","102.7765809","118.6796546",9.76
2908102,2,2081,"ANGARA","BRATSKAYA","RU",56.28,101.73,736000,294,1962,1988,27,0,1962,1990,29,0,1962,1990,29,"2775.031","87.51337762","118.9040457",70.73
2908103,2,2081,"ANGARA","ANGARSK","RU",52.57,103.95,598000,-999,1967,1980,14,34.93804591,1967,1980,14,39.7515528,1967,1980,14,"2178.267","68.69382811","114.8726223",97.15
2908105,2,2081,"ANGARA","IRKUTSKAYA GES","RU",52.23,104.3,573000,426,NA,NA,NA,NA,1958,2015,58,19.25287356,1958,2015,58,"1786.962","56.35363363","98.34840075",36.59
2908127,2,2081,"KIREY","KIREY","RU",54.08,100.6,2950,-999,NA,NA,NA,NA,1959,1990,32,0.260416667,1959,1990,32,"42.349","1.335518064","452.7179878",70.73
2908130,2,2081,"VIKHOREVA","KOBLYAKOVO","RU",56.62,101.5,3840,-999,NA,NA,NA,NA,1955,1990,36,0,1955,1990,36,"21.578","0.680483808","177.209325",70.73
2908145,2,2081,"TUSHAMA","TUSHAMA","RU",58.3,102.78,3380,-999,NA,NA,NA,NA,1957,1987,31,0.27700831,1957,1987,31,"10.726","0.338255136","100.075484",78.46
2908148,2,2081,"KATA","KATA","RU",58.77,102.72,7950,-999,NA,NA,NA,NA,1976,1987,12,5.755395683,1976,1987,12,"46.482","1.465856352","184.3844468",78.05
2908150,2,2081,"IRKUT","IRKUTSK","RU",52.28,104.28,15000,-999,NA,NA,NA,NA,1927,1987,61,0,1927,1987,61,"139.23","4.39075728","292.717152",78.05
2908151,2,2081,"IRKUT","TIBIL'TI","RU",51.78,103.27,11600,658,NA,NA,NA,NA,1955,1990,36,0,1955,1990,36,"111.11","3.50396496","302.0659448",70.73
2908152,2,2081,"IRKUT","TUNKA","RU",51.72,102.6,6560,-999,NA,NA,NA,NA,1953,1990,38,3.318584071,1953,1990,38,"51.691","1.630127376","248.4950268",73.78
2908157,2,2081,"ZUN-MUREN","ZUN-MURIN","RU",51.72,102.85,4160,-999,NA,NA,NA,NA,1951,1990,40,0.631578947,1951,1990,40,"49.47","1.56008592","375.0206538",71.34
2908160,2,2081,"KITOY","KITOY","RU",52.57,103.87,8420,409,NA,NA,NA,NA,1947,1990,44,9.090909091,1947,1990,44,"119.005","3.75294168","445.7175392",70.73
2908161,2,2081,"KITOY","DABADYU","RU",52.1,102.7,3920,-999,NA,NA,NA,NA,1961,1990,30,14.44444444,1961,1990,30,"71.973","2.269740528","579.0154408",73.78
2908170,2,2081,"KUDA","GRANOVTSHINA","RU",52.45,104.28,7840,430,NA,NA,NA,NA,1938,1990,53,5.817610063,1938,1990,53,"15.019","0.473639184","60.41316122",72.15
2908180,2,2081,"BELAYA","SHANHAR","RU",52.85,103.17,16400,410,NA,NA,NA,NA,1968,1990,23,0,1968,1990,23,"176.874","5.577898464","340.11576",70.73
2908181,2,2081,"BELAYA","GYUMYUL'","RU",52.92,102.82,9720,-999,NA,NA,NA,NA,1968,1986,19,3.619909502,1968,1986,19,"87.793","2.768640048","284.8395111",80.89
2908182,2,2081,"MALAYA BELAYA","MAL. BELAYA","RU",52.77,102.43,3990,45,NA,NA,NA,NA,1953,1990,38,0,1953,1990,38,"61.67","1.94482512","487.4248421",70.73
2908183,2,2081,"URIK","URIK","RU",52.88,101.85,3230,571,NA,NA,NA,NA,1957,1990,34,0,1957,1990,34,"40.593","1.280140848","396.3284359",70.73
2908190,2,2081,"OKA","UST'-KADA","RU",54.5,102.02,33400,407,NA,NA,NA,NA,1962,1990,29,1.173020528,1962,1990,29,"271.52","8.56265472","256.3669078",71.54
2908192,2,2081,"OKA","SARAM","RU",53.35,102.2,18700,-999,NA,NA,NA,NA,1975,1990,16,0,1975,1990,16,"222.268","7.009443648","374.8365587",70.73
2908194,2,2081,"ZIMA","ZULMAI'","RU",53.7,101.35,2550,-999,NA,NA,NA,NA,1939,1990,52,2.258064516,1939,1990,52,"24.034","0.757936224","297.2298918",70.73
2908200,2,2081,"IYA","TULUN","RU",54.58,100.62,14500,449,NA,NA,NA,NA,1920,1990,71,11.72985782,1920,1990,71,"150.923","4.759507728","328.2419123",70.73
2908201,2,2081,"IYA","ARSHAN","RU",53.92,99.92,5140,-999,NA,NA,NA,NA,1956,1990,35,0,1956,1990,35,"78.43","2.47336848","481.2000934",70.73
2908210,2,2081,"ILIM","KOCHENGA","RU",55.92,104.1,11200,-999,NA,NA,NA,NA,1968,1990,23,0,1968,1990,23,"64.95","2.0482632","182.8806429",70.73
2908211,2,2081,"KOCHENGA","KOCHENGA","RU",55.83,104.25,3830,-999,NA,NA,NA,NA,1968,1990,23,1.858736059,1968,1990,23,"27.288","0.860554368","224.6878245",71.75
2908300,2,2081,"CHUNA","ALYGDZHER","RU",53.53,98.21,4980,46,1979,1979,1,0,1979,1979,1,0,1979,1979,1,"0.956","0.030148416","6.053898795",97.56
2908301,2,2081,"CHUNA","SALAGJER","RU",53.63,98.22,4980,-999,NA,NA,NA,NA,1951,1990,40,0,1951,1990,40,"66.298","2.090773728","419.8340819",70.73
2908302,2,2081,"CHUNA","UKAR","RU",54.07,99.25,17200,358,NA,NA,NA,NA,1936,1990,55,0.151515152,1936,1990,55,"177.909","5.610538224","326.1940828",70.93
2908304,2,2081,"CHUNA","OKTYABR'SKIY","RU",56.28,99.58,31700,-999,NA,NA,NA,NA,1967,1990,24,4.225352113,1967,1990,24,"220.141","6.942366576","219.0021002",73.17
2908305,2,2081,"CHUNA","MASHUKOVKA","RU",57.82,94.32,127000,-999,1950,1988,39,0.393120393,NA,NA,NA,NA,1950,1988,39,"790.623","24.93308693","196.3235191",75.61
2908650,2,2081,"IRKINEYEVA","BEDOBA","RU",58.8,97.23,8950,151,NA,NA,NA,NA,1951,1999,49,1.360544218,1951,1999,49,"43.556","1.373582016","153.4728509",50
2908680,2,2081,"CHADOBETS","YARKINO","RU",59.13,99.38,13300,173,NA,NA,NA,NA,1957,1999,43,2.325581395,1957,1999,43,"57.913","1.826344368","137.3191254",51.22
2908700,2,2081,"TISSA","TISSA","RU",52.47,99.65,2850,-999,NA,NA,NA,NA,1980,1990,11,0,1980,1990,11,"41.282","1.301869152","456.7961937",73.17
2909150,2,2091,"YENISEY","IGARKA","RU",67.43,86.48,2440000,-999,1955,2011,57,13.04577549,1936,2015,80,15,1936,2015,80,"19251.296","607.1088707","248.8151109",9.76
2909152,2,2091,"YENISEY","POD. TUNGUSKA","RU",61.6,90.08,1760000,20,1970,1993,24,0,1936,1999,64,6.25,1936,1999,64,"10784.516","340.1004966","193.2389185",48.78
2909153,2,2091,"YENISEY","YENISEYSK","RU",58.45,92.15,1400000,65,1967,1993,27,0.010139931,1936,2015,80,6.25,1936,2015,80,"7457.382","235.1759988","167.9828563",12.2
2909154,2,2091,"YENISEY","BAZAIKHA","RU",55.98,92.8,3e+05,-999,NA,NA,NA,NA,1902,2015,114,2.647058824,1902,2015,114,"2857.093","90.10128485","300.3376162",17.07
2909156,2,2091,"YENISEY","KRASNOYARSKAYA GES","RU",55.46,92.3,289000,-999,1967,1993,27,0,1955,1999,45,9.444444444,1955,1999,45,"2624.324","82.76068166","286.3691407",48.78
2909158,2,2091,"YENISEY","NIKITINO","RU",53.02,91.48,182000,301,NA,NA,NA,NA,1911,1999,89,5.617977528,1911,1999,89,"1488.89","46.95363504","257.9870057",58.54
2909160,2,2091,"YENISEY","KYZYL","RU",51.72,94.4,115000,616,1936,1993,58,0.547557234,1926,2015,90,4.739776952,1926,2015,90,"1037.235","32.71024296","284.4368953",9.76
2909161,2,2091,"BOL'SHOY YENISEY","KARA-HAK","RU",51.88,94.46,56500,634,NA,NA,NA,NA,1956,1999,44,6.818181818,1956,1999,44,"593.543","18.71797205","331.2915407",56.1
2909162,2,2091,"BOL'SHOY YENISEY","SEYBA","RU",52.5,94.93,44600,-999,NA,NA,NA,NA,1957,1999,43,15.85127202,1957,1999,43,"494.203","15.58518581","349.443628",56.1
2909163,2,2091,"BOL'SHOY YENISEY","TORA-KHEM","RU",52.47,96.1,15600,892,NA,NA,NA,NA,1958,1999,42,7.142857143,1958,1999,42,"177.648","5.602307328","359.1222646",56.1
2909164,2,2091,"MALYY YENISEY","KYZYL","RU",51.72,94.5,58600,-999,NA,NA,NA,NA,1974,1999,26,11.53846154,1974,1999,26,"412.024","12.99358886","221.7335984",56.1
2909165,2,2091,"MALYY YENISEY","SARYUG-SEP","RU",51.5,95.57,53300,701,NA,NA,NA,NA,1949,1999,51,9.075907591,1949,1999,51,"419.236","13.2210265","248.0492776",60.57
2909166,2,2091,"MALYY YENISEY","UST'-UZJEP","RU",51.33,96.25,42300,45,NA,NA,NA,NA,1962,1999,38,8.425720621,1962,1999,38,"336.621","10.61567986","250.9616987",56.5
2909200,2,2091,"KHAM-SYRA","KHAMSARA","RU",52.75,97.42,4890,1041,NA,NA,NA,NA,1960,1989,30,6.76056338,1960,1989,30,"90.13","2.84233968","581.2555583",75.81
2909205,2,2091,"KYZYL-KHEM","KYZYL-KHEM","RU",51.47,98.03,20200,-999,NA,NA,NA,NA,1968,1995,28,19.27710843,1968,1995,28,"148.978","4.698170208","232.5826836",72.36
2909215,2,2091,"BUREN","BUREN","RU",51.37,95.67,5980,-999,NA,NA,NA,NA,1956,1993,38,11.91011236,1956,1993,38,"31.797","1.002750192","167.6839786",72.36
2909230,2,2091,"SYSTYG-KHEM","SISTIG","RU",52.7,95.52,4430,-999,NA,NA,NA,NA,1960,1988,29,0,1960,1988,29,"60.768","1.916379648","432.5913427",77.64
2909240,2,2091,"KHEMCHIK","CHIYME","RU",51.58,91.6,25500,-999,NA,NA,NA,NA,1975,1993,19,17.69911504,1975,1993,19,"101.781","3.209765616","125.8731614",71.95
2909250,2,2091,"US","UST-ZOLOTAYA","RU",52.08,92.73,6110,569,1978,1987,10,0,1951,1999,49,8.163265306,1951,1999,49,"65.152","2.054633472","336.2738907",58.54
2909260,2,2091,"ABAKAN","RAYKOV","RU",53.58,91.25,31300,265,NA,NA,NA,NA,1953,2015,63,6.425702811,1953,2015,63,"393.653","12.41424101","396.6211185",19.51
2909261,2,2091,"ABAKAN","ABAZA","RU",52.65,90.1,14400,445,NA,NA,NA,NA,1932,1999,68,6.37254902,1932,1999,68,"307.186","9.687417696","672.73734",56.1
2909270,2,2091,"ONA","ONA","RU",52.38,89.83,4410,-999,NA,NA,NA,NA,1951,1993,43,6.976744186,1951,1993,43,"61.169","1.929025584","437.4207673",70.73
2909290,2,2091,"OYA","YERMAKOVSKOJE","RU",53.28,92.43,2540,-999,NA,NA,NA,NA,1946,1993,48,6.25,1946,1993,48,"33.796","1.065790656","419.6026205",70.73
2909313,2,2091,"KANTEGIR","KANTEGIR","RU",52.28,90.82,2740,-999,NA,NA,NA,NA,1979,1993,15,20.2247191,1979,1993,15,"49.282","1.554157152","567.2106394",71.14
2909314,2,2091,"TUBA","BUGURTAK","RU",53.8,92.87,31800,284,NA,NA,NA,NA,1941,1989,49,0,1941,1989,49,"751.829","23.70967934","745.5874008",73.17
2909315,2,2091,"AMYL","KACHUL'KA","RU",53.72,92.83,9850,40,NA,NA,NA,NA,1936,1993,58,22.57597685,1936,1993,58,"212.141","6.690078576","679.1957945",70.73
2909316,2,2091,"AMYL","VERH. KUZHEBAR","RU",53.33,93.07,5270,-999,NA,NA,NA,NA,1965,1993,29,10.34482759,1965,1993,29,"136.362","4.300312032","815.998488",70.73
2909320,2,2091,"KAZYR","TAYATYU","RU",53.8,93.48,11900,-999,NA,NA,NA,NA,1955,1994,40,8.29787234,1955,1994,40,"302.906","9.552443616","802.7263543",69.31
2909321,2,2091,"KAZYR","KAZYR","RU",53.68,94.17,9160,426,NA,NA,NA,NA,1948,1993,46,6.934306569,1948,1993,46,"248.038","7.822126368","853.9439266",70.73
2909323,2,2091,"KIZIR","IMISSKOJE","RU",53.9,93.15,9080,-999,NA,NA,NA,NA,1955,1993,39,7.692307692,1955,1993,39,"239.79","7.56201744","832.821304",70.73
2909330,2,2091,"SISIM","SISIM","RU",54.95,92.13,2810,-999,NA,NA,NA,NA,1962,1993,32,9.549071618,1962,1993,32,"34.74","1.09556064","389.8792313",70.73
2909335,2,2091,"MANA","MANSKI'","RU",55.9,92.5,9260,153,NA,NA,NA,NA,1936,1999,64,10.49868766,1936,1999,64,"99.57","3.14003952","339.0971404",62.6
2909357,2,2091,"BAZAIKHA","BAZAIKHA","RU",55.98,92.8,3e+05,134,NA,NA,NA,NA,1937,1993,57,60.52631579,1937,1993,57,"6.326","0.199496736","0.66498912",70.73
2909360,2,2091,"KAN","PODPOROG","RU",56.42,93.95,36800,-999,NA,NA,NA,NA,1938,1989,52,2.403846154,1938,1989,52,"291.455","9.19132488","249.764263",75.81
2909361,2,2091,"KAN","KANSK","RU",56.22,95.7,23000,198,NA,NA,NA,NA,1936,1999,64,4.947916667,1936,1999,64,"244.967","7.725279312","335.8817092",56.1
2909362,2,2091,"KAN","IRBEYSKOYE","RU",55.65,95.48,8710,-999,NA,NA,NA,NA,1937,1993,57,5.309734513,1937,1993,57,"97.533","3.075800688","353.1344073",71.95
2909363,2,2091,"KAN","KAN-OGLER","RU",55.03,95.13,4180,-999,NA,NA,NA,NA,1973,1993,21,14.28571429,1973,1993,21,"67.326","2.123192736","507.9408459",70.73
2909368,2,2091,"AGUL","AGUL","RU",55.7,95.73,11500,239,NA,NA,NA,NA,1955,1999,45,6.666666667,1955,1999,45,"136.745","4.31239032","374.9904626",56.1
2909370,2,2091,"KUNGUS","KUNGUS","RU",55.45,95.85,3600,-999,NA,NA,NA,NA,1958,1993,36,8.333333333,1958,1993,36,"37.306","1.176482016","326.80056",70.73
2909390,2,2091,"BOL'SHOY PIT","BRYANKA","RU",59.12,93.48,15100,145,NA,NA,NA,NA,1933,1999,67,5.721393035,1933,1999,67,"134.859","4.252913424","281.6498956",56.1
2909391,2,2091,"BOL'SHOY PIT","SUKHOY-PIT","RU",58.8,92.83,19500,-999,NA,NA,NA,NA,1960,1999,40,11.04166667,1960,1999,40,"204.908","6.461978688","331.3835225",58.94
2909398,2,2091,"KEM'","KEM","RU",57.95,92.45,2860,-999,NA,NA,NA,NA,1960,1993,34,11.51960784,1960,1993,34,"12.961","0.408738096","142.9154182",72.97
2909400,2,2091,"PODKAMENNAYA TUNGUSKA","KUZ'MOVKA","RU",62.32,92.12,218000,43,NA,NA,NA,NA,1938,2015,78,7.551240561,1938,2015,78,"1572.718","49.59723485","227.5102516",23.37
2909401,2,2091,"PODKAMENNAYA TUNGUSKA","BAYKIT","RU",61.68,96.38,159000,140,NA,NA,NA,NA,1941,1995,55,5.801526718,1941,1995,55,"978.173","30.84766373","194.0104637",66.26
2909402,2,2091,"PODKAMENNAYA TUNGUSKA","UST'-KAMA","RU",60.73,97.52,68400,-999,NA,NA,NA,NA,1962,1994,33,9.230769231,1962,1994,33,"348.766","10.99868458","160.7994821",68.29
2909403,2,2091,"PODKAMENNAYA TUNGUSKA","CHEMDAL'SK","RU",59.63,103.32,16700,269,NA,NA,NA,NA,1962,1995,34,9.068627451,1962,1995,34,"106.233","3.350163888","200.608616",66.06
2909404,2,2091,"PODKAMENNAYA TUNGUSKA","SULOM","RU",61.55,91.02,232000,-999,NA,NA,NA,NA,1979,1999,21,14.85943775,1979,1999,21,"1759.9","55.5002064","239.2250276",56.91
2909410,2,2091,"TEYA","TEYA","RU",60.37,92.5,2910,-999,NA,NA,NA,NA,1965,1993,29,10.34482759,1965,1993,29,"42.555","1.34201448","461.1733608",70.73
2909415,2,2091,"STOLBOVAYA","STOLBOVAYA","RU",62.1,91.33,5625,-999,NA,NA,NA,NA,1979,1993,15,46.15384615,1979,1993,15,"76.253","2.404714608","427.5048192",81.5
2909430,2,2091,"CHUNYA","MUTORAY","RU",61.33,100.47,30400,302,NA,NA,NA,NA,1964,1995,32,12.86089239,1964,1995,32,"142.32","4.48820352","147.6382737",69.11
2909431,2,2091,"CHUNYA","STRELKA-CHUNYA","RU",61.75,102.8,13300,-999,NA,NA,NA,NA,1961,1994,34,17.03703704,1961,1994,34,"67.31","2.12268816","159.6006135",75.61
2909540,2,2091,"YELOGUY","YELOGUY","RU",62.48,86.28,16300,40,NA,NA,NA,NA,1960,1999,40,7.5,1960,1999,40,"166.579","5.253235344","322.2843769",56.1
2909550,2,2091,"DUBCHES","DUBCHES","RU",61.3,88.48,8360,-999,NA,NA,NA,NA,1964,1993,30,10,1964,1993,30,"90.287","2.847290832","340.5850278",70.73
2909560,2,2091,"SYM","SYM","RU",60.35,88.33,22800,71,NA,NA,NA,NA,1957,1996,40,14.88469602,1957,1996,40,"190.216","5.998651776","263.0987621",71.14
2909570,2,2091,"KAS","ALEKSANDROVSKIY","RU",59.42,89.3,7640,89,NA,NA,NA,NA,1951,1993,43,7.03125,1951,1993,43,"53.692","1.693230912","221.6270827",70.73
2909590,2,2091,"KHANTAYKA","KHATANGA","RU",68.42,89.25,12300,52,NA,NA,NA,NA,1968,1998,31,15.13513514,1968,1998,31,"287.173","9.056287728","736.2835551",60.98
2909595,2,2091,"KULYUMBE","KULYUMBE","RU",68,88.9,3160,-999,NA,NA,NA,NA,1980,1993,14,26.54320988,1980,1993,14,"64.232","2.025620352","641.0190987",75.81
2909597,2,2091,"GORBIACHIN","GORBIYACHIN","RU",67.48,87.83,3670,-999,NA,NA,NA,NA,1979,1993,15,25,1979,1993,15,"65.401","2.062485936","561.9852687",72.56
2909700,2,2091,"NIZHNYAYA TUNGUSKA","PODVOLOSHINO","RU",58.22,108.43,8270,330,1978,1987,10,0,1921,1999,79,18.88185654,1921,1999,79,"42.86","1.35163296","163.4380846",68.29
2909701,2,2091,"NIZHNYAYA TUNGUSKA","VERKH. KARELINA","RU",57.87,107.83,4160,-999,NA,NA,NA,NA,1964,1999,36,22.22222222,1964,1999,36,"19.064","0.601202304","144.5197846",68.29
2909702,2,2091,"NIZHNYAYA TUNGUSKA","YERBOGACHEN","RU",61.27,108.02,77400,256,NA,NA,NA,NA,1951,2015,65,6.177606178,1951,2015,65,"288.393","9.094761648","117.5033805",19.51
2909703,2,2091,"NIZHNYAYA TUNGUSKA","KISLOKAN","RU",63.58,103.97,155000,-999,NA,NA,NA,NA,1951,1995,45,6.779661017,1951,1995,45,"628.146","19.80921226","127.8013694",65.85
2909704,2,2091,"NIZHNYAYA TUNGUSKA","TURA","RU",64.27,100.27,268000,125,NA,NA,NA,NA,1939,1995,57,13.59649123,1939,1995,57,"1617.195","50.99986152","190.2979907",65.85
2909705,2,2091,"NIZHNYAYA TUNGUSKA","BOL'SHOY POROG","RU",65.63,90.02,447000,14,1940,1990,51,3.392742109,1938,2014,77,10.01088139,1938,2014,77,"3382.37","106.6664203","238.6273385",23.58
2909710,2,2091,"YERACHIMO","BOL. POROG","RU",65.65,90.12,9100,43,NA,NA,NA,NA,1949,1999,51,26.23762376,1949,1999,51,"138.803","4.377291408","481.0210338",68.29
2909720,2,2091,"TEMBENCHI","TEMBENCHI","RU",64.95,98.9,18900,187,NA,NA,NA,NA,1939,1994,56,17.41741742,1939,1994,56,"252.753","7.970818608","421.7364343",69.51
2909730,2,2091,"TAYMURA","KERBO","RU",62.72,101.12,14800,-999,NA,NA,NA,NA,1960,1993,34,8.823529412,1960,1993,34,"83.581","2.635810416","178.0952984",70.73
2909750,2,2091,"DZHIDA","DZHIDA","RU",50.63,106.12,23300,575,1980,1991,12,0,1980,1991,12,0,1980,1991,12,"35.823","1.129714128","48.48558489",70.73
2909752,2,2091,"NEPA","IKA","RU",59.3,106.35,15000,344,NA,NA,NA,NA,1966,1999,34,8.823529412,1966,1999,34,"62.587","1.973743632","131.5829088",56.1
2910100,2,2101,"BOL'SHOY YUGAN","UGUT","RU",60.5,74.02,22100,31,NA,NA,NA,NA,1945,1994,50,2.508361204,1945,1994,50,"143.671","4.530808656","205.0139663",64.43
2910101,2,2101,"BOL'SHOY YUGAN","RISKINI","RU",60.27,73.82,18300,-999,NA,NA,NA,NA,1966,1995,30,2.801120448,1966,1995,30,"120.501","3.800119536","207.6568052",59.15
2910105,2,2101,"MALYY YUGAN","YURTI-KINYAMINI","RU",60.6,74.53,8130,39,NA,NA,NA,NA,1959,1999,41,9.183673469,1959,1999,41,"56.037","1.767182832","217.365662",57.93
2910108,2,2101,"BOL'SHOY YUGAN","TAUROVO","RU",59.5,73.25,13000,-999,NA,NA,NA,NA,1965,1990,26,8.223684211,1965,1990,26,"82.109","2.589389424","199.1838018",73.17
2910111,2,2101,"TROM' 'YEGAN","RUSSKINSKAYA","RU",62.15,73.6,8800,-999,NA,NA,NA,NA,1974,1998,25,14.81481481,1974,1998,25,"83.378","2.629408608","298.7964327",56.71
2910112,2,2101,"TROM' 'YEGAN","KOCHEVIYE","RU",62.38,73.08,5860,-999,NA,NA,NA,NA,1966,1990,25,19.66666667,1966,1990,25,"87.808","2.769113088","472.5448956",78.05
2910120,2,2101,"NAZYM","KYSHYK","RU",61.45,68.93,11500,21,NA,NA,NA,NA,1968,1999,32,3.2,1968,1999,32,"87.258","2.751768288","239.284199",51.22
2910130,2,2101,"LYAMIN","GORZHKOVO","RU",61.7,70.67,12800,-999,NA,NA,NA,NA,1951,1990,40,6.918238994,1951,1990,40,"100.415","3.16668744","247.3974563",77.44
2910150,2,2101,"PIM","PIM","RU",61.63,72.15,11800,-999,NA,NA,NA,NA,1956,1987,32,13.80208333,1956,1987,32,"86.348","2.723070528","230.7686888",79.67
2910160,2,2101,"AGAN","AGAN","RU",61.63,75.08,29700,-999,NA,NA,NA,NA,1960,1987,28,30.05952381,1960,1987,28,"275.394","8.684825184","292.4183564",94.72
2910161,2,2101,"AGAN","VAR-AGAN","RU",62,76.88,15500,-999,NA,NA,NA,NA,1954,1991,38,32.01754386,1954,1991,38,"121.6","3.8347776","247.4050065",95.12
2910170,2,2101,"VAKH","YOBKHINSKOYE","RU",61.05,78.55,56400,-999,NA,NA,NA,NA,1953,1996,44,22.91666667,1953,1996,44,"537.1","16.9379856","300.3188936",80.69
2910200,2,2101,"TYM","NAPAS","RU",59.85,81.95,24500,61,NA,NA,NA,NA,1937,2000,64,4.6875,1937,2000,64,"191.633","6.043338288","246.6668689",53.66
2910201,2,2101,"TYM","VANYIL-KYNAK","RU",60.35,84.08,10100,-999,NA,NA,NA,NA,1954,2000,47,10.28368794,1954,2000,47,"80.486","2.538206496","251.3075739",56.1
2910205,2,2101,"SANGIL'KA","KIEVSKY","RU",59.78,80.43,4270,-999,NA,NA,NA,NA,1975,1994,20,5,1975,1994,20,"34.177","1.077805872","252.4135532",63.41
2910210,2,2101,"PAYDUGINA","BEREZOVKA","RU",59.37,82.83,6500,73,NA,NA,NA,NA,1955,2000,46,9.601449275,1955,2000,46,"49.282","1.554157152","239.1011003",56.1
2910230,2,2101,"BOL'SHAYA KET'","RODYONOVKA","RU",58.42,83.67,71500,58,NA,NA,NA,NA,1955,2015,61,8.196721311,1955,2015,61,"483.887","15.25986043","213.4246214",21.95
2910231,2,2101,"KET'","MAKSIMKIY YAR","RU",58.65,86.82,38400,84,NA,NA,NA,NA,1937,2000,64,6.25,1937,2000,64,"241.339","7.610866704","198.1996538",56.1
2910235,2,2101,"LISITSA","LISITSA","RU",58.98,85.1,7530,-999,NA,NA,NA,NA,1972,2000,29,13.91304348,1972,2000,29,"56.215","1.77279624","235.4311076",56.1
2910237,2,2101,"ORLOVKA","DRUZHNYI","RU",58.77,86.07,8740,84,NA,NA,NA,NA,1956,2000,45,8.888888889,1956,2000,45,"63.063","1.988754768","227.5463121",56.1
2910241,2,2101,"VASYUGAN","SREDNY VASYUGAN","RU",59.22,78.22,31700,53,NA,NA,NA,NA,1936,2015,80,9.479166667,1936,2015,80,"161.058","5.079125088","160.2247662",26.83
2910242,2,2101,"VASYUGAN","NOVY VASYUGAN","RU",58.55,76.47,19000,63,NA,NA,NA,NA,1960,2000,41,9.756097561,1960,2000,41,"84.829","2.675167344","140.7982813",56.1
2910243,2,2101,"VASYUGAN","MAYSK","RU",57.78,77.28,3730,82,NA,NA,NA,NA,1955,2000,46,10.86956522,1955,2000,46,"15.399","0.485622864","130.1937973",58.54
2910247,2,2101,"NYUROL'KA","MYLDZHINO","RU",59.02,78.43,8040,-999,NA,NA,NA,NA,1963,1994,32,3.20855615,1963,1994,32,"45.694","1.441005984","179.2296",63.41
2910250,2,2101,"PARABEL'","NOVIKOVO","RU",58.17,80.6,17900,58,NA,NA,NA,NA,1957,2000,44,9.142857143,1957,2000,44,"74.507","2.349652752","131.2655169",56.1
2910254,2,2101,"KENGA","TSENTRALNYI","RU",57.7,81,7440,-999,NA,NA,NA,NA,1954,1994,41,2.43902439,1954,1994,41,"24.292","0.766072512","102.9667355",63.41
2910257,2,2101,"CHUZIK","OSIPOVO","RU",57.83,80.15,7090,42,NA,NA,NA,NA,1956,2000,45,8.888888889,1956,2000,45,"27.121","0.855287856","120.6329839",56.1
2910258,2,2101,"CHUZIK","PUDINO","RU",57.53,79.37,3400,-999,NA,NA,NA,NA,1981,2000,20,25,1981,2000,20,"12.637","0.398520432","117.2118918",63.41
2910260,2,2101,"CHAYA","PODGORNOYE","RU",57.78,82.63,25000,61,NA,NA,NA,NA,1936,2000,65,26.32258065,1936,2000,65,"78.728","2.482766208","99.31064832",56.1
2910265,2,2101,"IKSA","KOPANOYE OZERO","RU",57.53,82.92,5210,-999,NA,NA,NA,NA,1965,2000,36,11.11111111,1965,2000,36,"15.149","0.477738864","91.696519",56.1
