"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
2909590,2,2091,"KHANTAYKA","KHATANGA","RU",68.42,89.25,12300,52,NA,NA,NA,NA,1968,1998,31,15.13513514,1968,1998,31,"287.173","9.056287728","736.2835551",60.98
2909702,2,2091,"NIZHNYAYA TUNGUSKA","YERBOGACHEN","RU",61.27,108.02,77400,256,NA,NA,NA,NA,1951,2015,65,6.177606178,1951,2015,65,"288.393","9.094761648","117.5033805",19.51
2909703,2,2091,"NIZHNYAYA TUNGUSKA","KISLOKAN","RU",63.58,103.97,155000,-999,NA,NA,NA,NA,1951,1995,45,6.779661017,1951,1995,45,"628.146","19.80921226","127.8013694",65.85
2909704,2,2091,"NIZHNYAYA TUNGUSKA","TURA","RU",64.27,100.27,268000,125,NA,NA,NA,NA,1939,1995,57,13.59649123,1939,1995,57,"1617.195","50.99986152","190.2979907",65.85
2909705,2,2091,"NIZHNYAYA TUNGUSKA","BOL'SHOY POROG","RU",65.63,90.02,447000,14,1940,1990,51,3.392742109,1938,2014,77,10.01088139,1938,2014,77,"3382.37","106.6664203","238.6273385",23.58
2909720,2,2091,"TEMBENCHI","TEMBENCHI","RU",64.95,98.9,18900,187,NA,NA,NA,NA,1939,1994,56,17.41741742,1939,1994,56,"252.753","7.970818608","421.7364343",69.51
2909730,2,2091,"TAYMURA","KERBO","RU",62.72,101.12,14800,-999,NA,NA,NA,NA,1960,1993,34,8.823529412,1960,1993,34,"83.581","2.635810416","178.0952984",70.73
2909750,2,2091,"DZHIDA","DZHIDA","RU",50.63,106.12,23300,575,1980,1991,12,0,1980,1991,12,0,1980,1991,12,"35.823","1.129714128","48.48558489",70.73
2909752,2,2091,"NEPA","IKA","RU",59.3,106.35,15000,344,NA,NA,NA,NA,1966,1999,34,8.823529412,1966,1999,34,"62.587","1.973743632","131.5829088",56.1
2910100,2,2101,"BOL'SHOY YUGAN","UGUT","RU",60.5,74.02,22100,31,NA,NA,NA,NA,1945,1994,50,2.508361204,1945,1994,50,"143.671","4.530808656","205.0139663",64.43
2910101,2,2101,"BOL'SHOY YUGAN","RISKINI","RU",60.27,73.82,18300,-999,NA,NA,NA,NA,1966,1995,30,2.801120448,1966,1995,30,"120.501","3.800119536","207.6568052",59.15
2910108,2,2101,"BOL'SHOY YUGAN","TAUROVO","RU",59.5,73.25,13000,-999,NA,NA,NA,NA,1965,1990,26,8.223684211,1965,1990,26,"82.109","2.589389424","199.1838018",73.17
2910120,2,2101,"NAZYM","KYSHYK","RU",61.45,68.93,11500,21,NA,NA,NA,NA,1968,1999,32,3.2,1968,1999,32,"87.258","2.751768288","239.284199",51.22
2910130,2,2101,"LYAMIN","GORZHKOVO","RU",61.7,70.67,12800,-999,NA,NA,NA,NA,1951,1990,40,6.918238994,1951,1990,40,"100.415","3.16668744","247.3974563",77.44
2910150,2,2101,"PIM","PIM","RU",61.63,72.15,11800,-999,NA,NA,NA,NA,1956,1987,32,13.80208333,1956,1987,32,"86.348","2.723070528","230.7686888",79.67
2910160,2,2101,"AGAN","AGAN","RU",61.63,75.08,29700,-999,NA,NA,NA,NA,1960,1987,28,30.05952381,1960,1987,28,"275.394","8.684825184","292.4183564",94.72
2910161,2,2101,"AGAN","VAR-AGAN","RU",62,76.88,15500,-999,NA,NA,NA,NA,1954,1991,38,32.01754386,1954,1991,38,"121.6","3.8347776","247.4050065",95.12
2910170,2,2101,"VAKH","YOBKHINSKOYE","RU",61.05,78.55,56400,-999,NA,NA,NA,NA,1953,1996,44,22.91666667,1953,1996,44,"537.1","16.9379856","300.3188936",80.69
2910200,2,2101,"TYM","NAPAS","RU",59.85,81.95,24500,61,NA,NA,NA,NA,1937,2000,64,4.6875,1937,2000,64,"191.633","6.043338288","246.6668689",53.66
2910201,2,2101,"TYM","VANYIL-KYNAK","RU",60.35,84.08,10100,-999,NA,NA,NA,NA,1954,2000,47,10.28368794,1954,2000,47,"80.486","2.538206496","251.3075739",56.1
2910230,2,2101,"BOL'SHAYA KET'","RODYONOVKA","RU",58.42,83.67,71500,58,NA,NA,NA,NA,1955,2015,61,8.196721311,1955,2015,61,"483.887","15.25986043","213.4246214",21.95
2910231,2,2101,"KET'","MAKSIMKIY YAR","RU",58.65,86.82,38400,84,NA,NA,NA,NA,1937,2000,64,6.25,1937,2000,64,"241.339","7.610866704","198.1996538",56.1
2910241,2,2101,"VASYUGAN","SREDNY VASYUGAN","RU",59.22,78.22,31700,53,NA,NA,NA,NA,1936,2015,80,9.479166667,1936,2015,80,"161.058","5.079125088","160.2247662",26.83
2910242,2,2101,"VASYUGAN","NOVY VASYUGAN","RU",58.55,76.47,19000,63,NA,NA,NA,NA,1960,2000,41,9.756097561,1960,2000,41,"84.829","2.675167344","140.7982813",56.1
2910250,2,2101,"PARABEL'","NOVIKOVO","RU",58.17,80.6,17900,58,NA,NA,NA,NA,1957,2000,44,9.142857143,1957,2000,44,"74.507","2.349652752","131.2655169",56.1
2910260,2,2101,"CHAYA","PODGORNOYE","RU",57.78,82.63,25000,61,NA,NA,NA,NA,1936,2000,65,26.32258065,1936,2000,65,"78.728","2.482766208","99.31064832",56.1
2910300,2,2101,"TOM'","TOMSK","RU",56.5,84.92,57000,69,1918,1999,82,4.582957544,1918,2000,83,17.67068273,1918,2000,83,"1082.679","34.14336494","599.0064025",51.22
2910301,2,2101,"TOM'","TOMSK-2","RU",56.5,84.92,57800,-999,NA,NA,NA,NA,1981,2015,35,37.14285714,1981,2015,35,"1020.89","32.19478704","557.003236",46.34
2910310,2,2101,"CHULYM","BATURINO","RU",57.78,85.15,131000,71,1936,1993,58,4.295410318,1936,2015,80,9.414225941,1936,2015,80,"790.885","24.94134936","190.3919798",17.07
2910311,2,2101,"CHULYM","SERGEYEVO","RU",57.25,86.13,109000,-999,NA,NA,NA,NA,1957,1994,38,0.441501104,1957,1994,38,"635.543","20.04248405","183.8760004",60.98
2910312,2,2101,"CHULYM","ZYRYANSKOJE","RU",56.85,86.62,92500,97,NA,NA,NA,NA,1936,2000,65,5,1936,2000,65,"554.219","17.47785038","188.9497339",51.22
2910313,2,2101,"CHULYM","TEGULDET","RU",57.33,88.1,55300,123,NA,NA,NA,NA,1936,2000,65,6.41025641,1936,2000,65,"292.587","9.227023632","166.8539536",51.22
2910314,2,2101,"CHULYM","KRASNYI ZAVOD","RU",56.17,89.93,33800,-999,NA,NA,NA,NA,1951,2000,50,4.04040404,1951,2000,50,"183.048","5.772601728","170.7870334",51.22
2910315,2,2101,"CHULYM","ERSHOVO","RU",55.98,89.7,25700,-999,NA,NA,NA,NA,1979,2000,22,19.30501931,1979,2000,22,"133.449","4.208447664","163.7528274",57.52
2910316,2,2101,"CHULYM","NAZAROVO (NIZHNY B'EF)","RU",56.05,90.33,24600,-999,NA,NA,NA,NA,1978,2000,23,21.73913043,1978,2000,23,"113.067","3.565680912","144.9463785",58.54
2910317,2,2101,"CHULYM","PODSOSNOJE","RU",55.85,91,17300,-999,NA,NA,NA,NA,1978,2000,23,20.65217391,1978,2000,23,"107.835","3.40068456","196.5713618",57.93
2910318,2,2101,"CHULYM","BALAKHTA","RU",55.38,91.62,14700,293,NA,NA,NA,NA,1939,2000,62,9.139784946,1939,2000,62,"99.861","3.149216496","214.2324147",60.16
2910325,2,2101,"KIYA","OKUNEYEVO","RU",56.77,86.97,14900,-999,NA,NA,NA,NA,1936,1999,64,39.0052356,1936,1999,64,"165","5.20344","349.2241611",58.54
2910330,2,2101,"YAYA","USMANKA","RU",56.65,86.17,10200,-999,NA,NA,NA,NA,1968,1980,13,17.68707483,1968,1980,13,"66.311","2.091183696","205.0180094",96.95
2910340,2,2101,"CHET'","KONTORKA","RU",57.05,88.08,11500,119,NA,NA,NA,NA,1961,2000,40,20,1961,2000,40,"47.51","1.49827536","130.2848139",65.85
2910435,2,2101,"CHULYSHMAN","BALIKHA","RU",51.28,87.72,16600,435,NA,NA,NA,NA,1930,2000,71,6.855791962,1930,2000,71,"159.694","5.036109984","303.3801195",56.1
2910440,2,2101,"KATUN'","SROSTKI","RU",52.42,85.72,58400,197,NA,NA,NA,NA,1936,2000,65,7.179487179,1936,2000,65,"622.976","19.64617114","336.40704",51.22
2910442,2,2101,"KATUN'","TUENGOOR","RU",50.13,86.32,13500,846,NA,NA,NA,NA,1938,2000,63,27.35723772,1938,2000,63,"257.415","8.11783944","601.32144",66.46
2910470,2,2101,"BIYA","BIYSK","RU",52.55,85.28,36900,163,NA,NA,NA,NA,1895,2015,121,2.479338843,1895,2015,121,"479.147","15.11037979","409.4953873",17.07
2910471,2,2101,"BIYA","TUROCHAK","RU",52.27,87.17,25300,308,NA,NA,NA,NA,1962,2000,39,13.36206897,1962,2000,39,"324.94","10.24730784","405.0319304",58.54
2910472,2,2101,"BIYA","KEBEZEN","RU",51.9,87.1,21000,43,NA,NA,NA,NA,1957,2000,44,12.57142857,1957,2000,44,"247.672","7.810584192","371.9325806",56.1
2910473,2,2101,"BIYA","ARTIBASH","RU",51.8,87.25,20100,-999,NA,NA,NA,NA,1962,2000,39,21.59827214,1962,2000,39,"227.515","7.17491304","356.9608478",64.23
2910490,2,2101,"TOM'","NOVOKUZNETSK","RU",53.78,87.15,29800,192,NA,NA,NA,NA,1894,2000,107,1.869158879,1894,2000,107,"649.77","20.49114672","687.6223732",51.22
2910494,2,2101,"TOM'","KEMEROVO","RU",55.38,86.05,47400,107,NA,NA,NA,NA,1936,2000,65,77.93548387,1936,2000,65,"837.3","26.4050928","557.0694684",70.73
2910510,2,2101,"CHARYSH","CHARYSHSKY","RU",52.13,83.28,20700,-999,NA,NA,NA,NA,1948,2000,53,3.773584906,1948,2000,53,"185.96","5.86443456","283.3060174",51.22
2910511,2,2101,"CHARYSH","UST-KAMISHENKA","RU",52.07,83.2,20000,-999,NA,NA,NA,NA,1972,2000,29,6.896551724,1972,2000,29,"176.468","5.565094848","278.2547424",51.22
2910512,2,2101,"CHARYSH","BELOGAZOVO","RU",52.1,82.55,17600,-999,NA,NA,NA,NA,1964,2000,37,5.479452055,1964,2000,37,"182.838","5.765979168","327.6124527",51.22
2910514,2,2101,"CHARYSH","CHARYSHSKOYE","RU",52.13,83.28,20700,145,NA,NA,NA,NA,1959,2013,55,5.504587156,1959,2013,55,"126.423","3.986875728","192.6026922",19.92
2910560,2,2101,"ALEY","ALEYSK","RU",52.52,82.77,18700,150,NA,NA,NA,NA,1954,2000,47,6.028368794,1954,2000,47,"30.922","0.975156192","52.14738995",51.63
2910561,2,2101,"ALEY","GILEVO","RU",52.18,81.77,10300,-999,NA,NA,NA,NA,1978,1990,13,24.48979592,1978,1990,13,"19.335","0.60974856","59.19888932",79.88
2910580,2,2101,"INYA","BEREZOVKA","RU",55,83.33,17300,100,NA,NA,NA,NA,1959,2000,42,6.150793651,1959,2000,42,"47.49","1.49764464","86.56905434",51.22
2910581,2,2101,"INYA","KAILI","RU",55.32,84.1,15700,119,NA,NA,NA,NA,1942,2000,59,5.508474576,1942,2000,59,"38.788","1.223218368","77.91199796",53.66
2910582,2,2101,"INYA","TOGUCHIN","RU",55.23,84.4,13700,-999,NA,NA,NA,NA,1973,1998,26,7.692307692,1973,1998,26,"39.338","1.240563168","90.55205606",56.1
2910600,2,2101,"OB'","PROKHORKINO","RU",59.52,79.47,738000,-999,NA,NA,NA,NA,1960,1997,38,5.369127517,1960,1997,38,"5082.506","160.2819092","217.1841588",60.37
2910601,2,2101,"OB'","KOLPASHEVO","RU",58.3,82.88,486000,53,1936,1994,59,0,1936,2015,80,7.5,1936,2015,80,"3933.726","124.0539831","255.2551093",14.63
2910603,2,2101,"OB'","DUBROVINO","RU",55.48,83.28,258000,-999,NA,NA,NA,NA,1962,2000,39,34.61538462,1962,2000,39,"1730.275","54.5659524","211.4959395",68.29
2910605,2,2101,"OB'","HPS NOVOSIBIRSKAYA","RU",54.8,82.95,232000,-999,NA,NA,NA,NA,1958,2000,43,6.976744186,1958,2000,43,"1590.823","50.16819413","216.2422161",53.66
2910606,2,2101,"OB'","KAMEN'NA OBI","RU",53.8,81.33,216000,110,1950,1994,45,11.70601119,1936,2000,65,32.94871795,1936,2000,65,"1604.865","50.61102264","234.31029",51.22
2910607,2,2101,"OB'","BARNAUL","RU",53.4,83.82,169000,128,NA,NA,NA,NA,1922,2015,94,2.482269504,1922,2015,94,"1480.335","46.68384456","276.2357666",14.63
2910608,2,2101,"OB'","PHOMINSKOJE","RU",52.45,84.92,98200,160,NA,NA,NA,NA,1953,2000,48,4.166666667,1953,2000,48,"1123.692","35.43675091","360.8630439",51.22
2910660,2,2101,"CHUMYSH","TALMENKA","RU",53.8,83.57,20600,132,NA,NA,NA,NA,1943,2000,58,3.448275862,1943,2000,58,"131.293","4.140456048","200.993012",51.22
2910661,2,2101,"CHUMYSH","ZARINSK","RU",53.73,84.95,15900,-999,NA,NA,NA,NA,1937,1999,63,4.894179894,1937,1999,63,"109.726","3.460319136","217.6301343",53.66
2910662,2,2101,"CHUMYSH","KITMANOVO","RU",53.47,85.42,11000,-999,NA,NA,NA,NA,1964,2000,37,10.81081081,1964,2000,37,"75.863","2.392415568","217.4923244",56.1
2911095,2,2111,"IRTYSH","HANTI-MANSISK","RU",60.97,69.07,1200000,-999,1977,1997,21,7.161512027,1974,1999,26,53.22580645,1974,1999,26,"2812.207","88.68575995","73.90479996",56.5
2911096,2,2111,"IRTYSH","DEM'YANSKOJE","RU",59.6,69.28,1120000,-999,NA,NA,NA,NA,1967,1990,24,42.25352113,1967,1990,24,"2135.62","67.34891232","60.13295743",73.98
2911097,2,2111,"IRTYSH","TOBOL'SK","RU",58.2,68.23,1500000,36,1950,1997,48,0.621720283,1891,2015,125,6.466666667,1891,2015,125,"2077.987","65.53139803","43.68759869",10.37
2911098,2,2111,"IRTYSH","UST-ISHIM","RU",57.7,71.17,564000,-999,1936,1987,52,40.88874849,1936,1987,52,15.86538462,1936,1987,52,"1168.334","36.84458102","65.32727132",94.11
2911099,2,2111,"IRTYSH","EKATERININSKOJE","RU",56.92,74.53,376000,-999,NA,NA,NA,NA,1980,1999,20,0,1980,1999,20,"888.647","28.02437179","74.5329037",51.22
2911100,2,2111,"IRTYSH","OMSK","RU",55.02,73.3,769000,69,1960,1990,31,0.167800053,1936,2015,80,0.104166667,1936,2015,80,"816.933","25.76279909","33.50168932",9.96
2911150,2,2111,"VAGAY","CHERNOJE","RU",57.67,69.2,15600,39,NA,NA,NA,NA,1961,1999,39,0,1961,1999,39,"22.059","0.695652624","44.59311692",48.78
2911209,2,2111,"ISHIM","ISHIM","RU",56.1,69.47,154000,-999,NA,NA,NA,NA,1955,1999,45,0,1955,1999,45,"55.963","1.764849168","11.46005953",48.78
2911230,2,2111,"AYAT","VARVARINKA","RU",52.97,62.2,10300,-999,NA,NA,NA,NA,1952,1987,36,13.72093023,1952,1987,36,"4.195","0.13229352","12.84403107",84.55
2911303,2,2111,"ISHIM","VIKULOVO","RU",56.82,70.63,151000,54,1952,1995,44,0,1952,2015,64,9.375,1952,2015,64,"68.315","2.15438184","14.2674294",12.2
2911304,2,2111,"ISHIM","OREKHOVO","RU",57.45,70.85,171000,-999,NA,NA,NA,NA,1963,1999,37,3.828828829,1963,1999,37,"81.519","2.570783184","15.03381979",51.83
2911305,2,2111,"TOBOL","KURGAN","RU",55.43,65.38,98800,-999,NA,NA,NA,NA,1936,1989,54,0.308641975,1936,1989,54,"41.231","1.300260816","13.16053457",73.17
2911306,2,2111,"TOBOL","ZVERINOGOLOVSKOJE","RU",54.47,64.83,83800,-999,NA,NA,NA,NA,1938,1989,52,29.67741935,1938,1989,52,"27.308","0.861185088","10.27667169",73.17
2911307,2,2111,"TOBOL","LIPOVKA","RU",57.82,67.4,359000,-999,NA,NA,NA,NA,1893,1984,92,6.324472961,1893,1984,92,"853.651","26.92073794","74.98812796",89.43
2911308,2,2111,"TOBOL","IYEVLEVO","RU",57.58,67.17,269000,-999,NA,NA,NA,NA,1961,1996,36,2.777777778,1961,1996,36,"473.84","14.94301824","55.55025368",58.54
2911309,2,2111,"TOBOL","YALUTOROVSK","RU",56.67,66.35,241000,49,1940,1987,48,14.63692887,1936,2015,80,5.625,1936,2015,80,"117.272","3.698289792","15.3456008",13.62
2911390,2,2111,"OSHA","SHERBAKOVO","RU",57.07,73.8,15000,-999,NA,NA,NA,NA,1979,1999,21,5.761316872,1979,1999,21,"4.863","0.153359568","10.2239712",53.46
2911391,2,2111,"OSHA","TRESHETKINO","RU",56.47,73.67,11300,78,NA,NA,NA,NA,1959,1999,41,27.23577236,1959,1999,41,"2.382","0.075118752","6.647677168",59.15
2911420,2,2111,"TARTAS","VENGEROVO","RU",55.67,76.75,16200,95,NA,NA,NA,NA,1939,2000,62,5.241935484,1939,2000,62,"21.298","0.671653728","41.46010667",53.66
2911450,2,2111,"OM'","OMSK","RU",55.02,73.47,52400,-999,NA,NA,NA,NA,1969,1999,31,5.376344086,1969,1999,31,"49.763","1.569325968","29.94896885",48.98
2911451,2,2111,"OM'","NIKITINO","RU",55.03,74.1,51300,-999,NA,NA,NA,NA,1974,1987,14,0.617283951,1974,1987,14,"52.4","1.6524864","32.21221053",78.05
2911452,2,2111,"OM'","KALACHINSK","RU",55.07,74.58,47800,77,NA,NA,NA,NA,1936,1999,64,1.302083333,1936,1999,64,"53.695","1.69332552","35.42522008",48.78
2911453,2,2111,"OM'","NIZHNYAYA OMKA","RU",55.42,74.93,44100,-999,NA,NA,NA,NA,1971,1999,29,12.82798834,1971,1999,29,"48.543","1.530852048","34.71319837",49.8
2911454,2,2111,"OM'","VOZNESENSKOYE","RU",55.6,76.38,39200,-999,NA,NA,NA,NA,1955,2000,46,14.3115942,1955,2000,46,"44.199","1.393859664","35.55764449",53.66
2911455,2,2111,"OM'","KUIBISHEV","RU",55.45,78.32,12200,104,NA,NA,NA,NA,1936,2000,65,9.020618557,1936,2000,65,"18.502","0.583479072","47.82615344",53.66
2911456,2,2111,"OM'","CHUMAKOVO","RU",55.68,79.07,10200,-999,NA,NA,NA,NA,1965,2000,36,9.490740741,1965,2000,36,"15.814","0.498710304","48.89316706",53.66
2911460,2,2111,"TARA","MUROMTSEVO","RU",56.38,75.25,16400,61,NA,NA,NA,NA,1936,1999,64,10.9375,1936,1999,64,"42.252","1.332459072","81.24750439",48.78
2911461,2,2111,"TARA","MALO-KRASNOYARSKOJE","RU",56.47,76.02,14200,69,NA,NA,NA,NA,1948,2000,53,5.660377358,1948,2000,53,"34.651","1.092753936","76.95450254",53.66
2911590,2,2111,"KULUNDA","SHIMOLINO","RU",52.97,80.18,12300,93,NA,NA,NA,NA,1936,2000,65,27.15572716,1936,2000,65,"5.607","0.176822352","14.37580098",71.54
2911630,2,2111,"TAVDA","NIZHNYAYA TAVDA","RU",57.68,66.18,86100,40,NA,NA,NA,NA,1967,1995,29,12.90322581,1967,1995,29,"428.514","13.5136175","156.9525843",66.46
2911632,2,2111,"TAVDA","TABORI","RU",58.52,64.53,74200,49,NA,NA,NA,NA,1965,1989,25,0.666666667,1965,1989,25,"417.194","13.15662998","177.3130726",73.17
2911650,2,2111,"SOS'VA","SOSVA","RU",59.17,61.92,22100,58,NA,NA,NA,NA,1938,1989,52,21.15384615,1938,1989,52,"123.871","3.906395856","176.7599935",73.17
2911651,2,2111,"SOS'VA","MOROZKOVO","RU",59.32,60.98,11500,-999,NA,NA,NA,NA,1979,1989,11,11.45038168,1979,1989,11,"109.05","3.4390008","299.0435478",76.42
2911657,2,2111,"LOZ'VA","SHABUROVO","RU",59.63,62.17,17300,-999,NA,NA,NA,NA,1968,1981,14,33.33333333,1968,1981,14,"135.867","4.284701712","247.6706192",93.29
2911670,2,2111,"ISET'","ISETSKOJE","RU",56.48,65.35,56000,58,NA,NA,NA,NA,1937,2015,79,2.426160338,1937,2015,79,"75.21","2.37182256","42.35397429",13.21
2911671,2,2111,"ISET'","MEKHONSKOJE","RU",56.15,64.57,52300,-999,NA,NA,NA,NA,1936,1989,54,5.409582689,1936,1989,54,"64.845","2.04495192","39.10041912",73.17
2911672,2,2111,"ISET'","SHADRINSK","RU",56.08,63.63,23400,-999,NA,NA,NA,NA,1975,1989,15,7.01754386,1975,1989,15,"33.182","1.046427552","44.71912615",75.61
2911674,2,2111,"ISET'","KATAYSK","RU",56.28,62.58,12800,-999,NA,NA,NA,NA,1958,1989,32,1.5625,1958,1989,32,"26.887","0.847908432","66.24284625",73.17
2911680,2,2111,"MIASS","KARGAPOLJE","RU",55.95,64.43,21400,68,NA,NA,NA,NA,1936,1989,54,22.22222222,1936,1989,54,"16.961","0.534882096","24.99449047",73.17
2911681,2,2111,"MIASS","KARACHELSKOJE","RU",55.38,63.22,14600,-999,NA,NA,NA,NA,1954,1980,27,2.201257862,1954,1980,27,"14.73","0.46452528","31.8168",97.15
2911700,2,2111,"KONDA","ALTAY","RU",60.33,69,68600,-999,NA,NA,NA,NA,1962,1999,38,0.447427293,1962,1999,38,"343.365","10.82835864","157.8477936",50.61
2911701,2,2111,"KONDA","BOLCHARY","RU",59.82,68.8,65400,27,NA,NA,NA,NA,1936,2015,80,6.666666667,1936,2015,80,"308.692","9.734910912","148.8518488",22.76
2911702,2,2111,"KONDA","MEZHDURECHENSKY","RU",60.15,64.83,41200,-999,NA,NA,NA,NA,1958,1984,27,19.48881789,1958,1984,27,"192.326","6.065192736","147.2134159",96.54
2911703,2,2111,"KONDA","URAY","RU",60.15,64.83,23400,-999,NA,NA,NA,NA,1962,1999,38,16.88596491,1962,1999,38,"134.926","4.255026336","181.8387323",59.76
2911704,2,2111,"KONDA","CHANTIR'YA","RU",60.23,64.22,13900,-999,NA,NA,NA,NA,1955,1997,43,0,1955,1997,43,"80.467","2.537607312","182.5616771",55.49
2911730,2,2111,"DEM'YANKA","SOROVAYA","RU",59.52,69.92,32700,-999,NA,NA,NA,NA,1971,1992,22,26.15384615,1971,1992,22,"167.91","5.29520976","161.9330202",66.26
2911731,2,2111,"DEM'YANKA","URTI LIMKOJEVSKY","RU",59.53,70.4,30600,-999,NA,NA,NA,NA,1952,1988,37,6.849315068,1952,1988,37,"156.17","4.92497712","160.9469647",82.93
2911828,2,2111,"PYSHMA","BOGADINSKOJE","RU",56.95,65.83,18600,51,NA,NA,NA,NA,1895,1999,105,11.67593328,1895,1999,105,"34.929","1.101520944","59.22155613",48.78
2911830,2,2111,"PYSHMA","ZOTINA","RU",57.02,63.67,11000,-999,NA,NA,NA,NA,1938,1989,52,31.56199678,1938,1989,52,"21.946","0.692089056","62.91718691",75.61
2911860,2,2111,"TOBOL","KARKINO","RU",56.08,65.92,174000,-999,NA,NA,NA,NA,1976,1998,23,0.740740741,1976,1998,23,"32.897","1.037439792","5.962297655",51.63
2911865,2,2111,"TOBOL","BELOZERSKOJE","RU",55.82,65.6,104000,-999,NA,NA,NA,NA,1977,1988,12,11.76470588,1977,1988,12,"25.645","0.80874072","7.776353077",78.05
2911870,2,2111,"TURA","TIUMEN","RU",57.17,65.53,58500,49,NA,NA,NA,NA,1896,1998,103,0.970873786,1896,1998,103,"203.378","6.413728608","109.6363865",53.66
2911875,2,2111,"TURA","TURINSK","RU",58.07,63.7,29000,-999,NA,NA,NA,NA,1936,1989,54,0,1936,1989,54,"116.745","3.68167032","126.954149",73.17
2911955,2,2111,"NITSA","IRBIT","RU",57.67,63.08,17300,-999,NA,NA,NA,NA,1892,1989,98,2.380952381,1892,1989,98,"44.152","1.392377472","80.48424694",73.58
2912550,2,2121,"SEVERNAYA SOS'VA","SOSVA","RU",63.65,62.1,65200,12,NA,NA,NA,NA,1937,1999,63,0,1937,1999,63,"613.333","19.34206949","296.6575075",48.78
2912551,2,2121,"SEVERNAYA SOS'VA","KIMKYASUY","RU",63.42,61.53,35700,-999,NA,NA,NA,NA,1962,1995,34,30.88235294,1962,1995,34,"267.168","8.425410048","236.0058837",79.27
2912552,2,2121,"SEVERNAYA SOS'VA","KHULIMSUNT","RU",62.85,61.65,27300,-999,NA,NA,NA,NA,1971,1994,24,8.633093525,1971,1994,24,"220.357","6.949178352","254.5486576",66.26
2912555,2,2121,"SEVERNAYA SOS'VA","SARTYNYA","RU",63.37,63.05,69100,-999,NA,NA,NA,NA,1962,1999,38,7.04845815,1962,1999,38,"652.507","20.57746075","297.7924856",55.28
2912556,2,2121,"SEVERNAYA SOS'VA","IGRIM","RU",63.18,64.4,87800,7,NA,NA,NA,NA,1958,2015,58,0.574712644,1958,2015,58,"730.397","23.03379979","262.3439612",10.57
2912560,2,2121,"LYAPIN","LOMBOVOG","RU",63.8,61.47,26800,-999,NA,NA,NA,NA,1979,1995,17,18.97435897,1979,1995,17,"302.251","9.531787536","355.663714",67.89
2912561,2,2121,"LYAPIN","SARANPAUL","RU",64.25,60.95,18500,-999,NA,NA,NA,NA,1952,1997,46,7.246376812,1952,1997,46,"248.661","7.841773296","423.8796376",61.79
2912600,2,2121,"OB'","SALEKHARD","RU",66.63,66.6,2950000,-999,1954,2010,57,1.758009511,1930,2015,86,12.79069767,1930,2015,86,"12883.757","406.3021608","137.729546",12.2
2912601,2,2121,"OB'","KAZHUM MIS-YAMO","RU",64.67,65.63,2350000,-999,NA,NA,NA,NA,1976,1980,5,0,1976,1980,5,"13257.118","418.0764732","177.9048822",95.12
2912602,2,2121,"OB'","BELOGOR'YE","RU",61.07,68.6,2690000,14,1936,1994,59,0,1936,2015,80,15.24008351,1936,2015,80,"10191.531","321.4001216","119.4795991",30.49
2912610,2,2121,"SHCHUCH'YA","SHCHUCHYE","RU",67.27,68.67,10600,-999,NA,NA,NA,NA,1944,1990,47,58.75,1944,1990,47,"116.955","3.68829288","347.9521585",84.55
2912640,2,2121,"POLUY","POLUY","RU",66.03,68.73,15100,6,NA,NA,NA,NA,1953,1999,47,3.214285714,1953,1999,47,"131.217","4.138059312","274.043663",51.63
2912641,2,2121,"POLUY","GLUKHARINOJE","RU",65.58,69.03,10700,-999,NA,NA,NA,NA,1977,1985,9,7.843137255,1977,1985,9,"98.674","3.111783264","290.8208658",84.55
2919100,2,2191,"URAL","ORENBURG","RU",51.68,55.1,82300,-999,1958,1999,42,4.758800522,NA,NA,NA,NA,1958,1999,42,"86.111","2.715596496","32.99631222",53.66
2964080,2,2641,"NAN, MAE NAM","SIRIKIT DAM","TH",17.77,100.55,13300,-999,NA,NA,NA,NA,1955,1989,35,0,1955,1989,35,"175.662","5.539676832","416.517055",75
2964100,2,2641,"CHAO PHRAYA, MAENAM","NAKHON SAWAN","TH",15.67,100.12,110569,17,1978,1994,17,0,1976,1994,19,0,1976,1994,19,"608.405","19.18666008","173.5265769",62.8
2964122,2,2641,"CHAO PHRAYA, MAENAM","KHAI CHIRA PRAWAT","TH",15.6708,100.6708,110569,-999,1956,2000,45,0,NA,NA,NA,NA,1956,2000,45,"694.679","21.90739694","198.1332647",48.17
2964130,2,2641,"CHAO PHRAYA, MAENAM","WAT PHO NGAM (BAN RE RAI)","TH",15.1658,100.1922,120693,-999,1950,2000,51,0.334008651,1978,1994,17,0,1950,2000,51,"454.232","14.32466035","118.6867536",48.17
2966998,2,2661,"MAE KLONG, MAE NAM","BAN WANG KHANAI","TH",13.56,99.83,26449,-999,NA,NA,NA,NA,1965,1996,32,1.5625,1965,1996,32,"280.102","8.833296672","333.9746936",56.91
2966999,2,2661,"KHWAE YAI, MAE NAM","SRINAGARIND DAM","TH",14.4,99.14,10880,-999,NA,NA,NA,NA,1952,1989,38,0,1952,1989,38,"140.681","4.436516016","407.7680162",75
